"V1","individual_id","population","q_1","lb_q_1","ub_q_1","q_2","lb_q_2","ub_q_2","q_3","lb_q_3","ub_q_3","q_4","lb_q_4","ub_q_4","q_5","lb_q_5","ub_q_5","q_6","lb_q_6","ub_q_6","q_7","lb_q_7","ub_q_7","Q_1_1","lb_Q_1_1","ub_Q_1_1","Q_2_1","lb_Q_2_1","ub_Q_2_1","Q_2_2","lb_Q_2_2","ub_Q_2_2","Q_3_1","lb_Q_3_1","ub_Q_3_1","Q_3_2","lb_Q_3_2","ub_Q_3_2","Q_3_3","lb_Q_3_3","ub_Q_3_3","Q_4_1","lb_Q_4_1","ub_Q_4_1","Q_4_2","lb_Q_4_2","ub_Q_4_2","Q_4_3","lb_Q_4_3","ub_Q_4_3","Q_4_4","lb_Q_4_4","ub_Q_4_4","Q_5_1","lb_Q_5_1","ub_Q_5_1","Q_5_2","lb_Q_5_2","ub_Q_5_2","Q_5_3","lb_Q_5_3","ub_Q_5_3","Q_5_4","lb_Q_5_4","ub_Q_5_4","Q_5_5","lb_Q_5_5","ub_Q_5_5","Q_6_1","lb_Q_6_1","ub_Q_6_1","Q_6_2","lb_Q_6_2","ub_Q_6_2","Q_6_3","lb_Q_6_3","ub_Q_6_3","Q_6_4","lb_Q_6_4","ub_Q_6_4","Q_6_5","lb_Q_6_5","ub_Q_6_5","Q_6_6","lb_Q_6_6","ub_Q_6_6","Q_7_1","lb_Q_7_1","ub_Q_7_1","Q_7_2","lb_Q_7_2","ub_Q_7_2","Q_7_3","lb_Q_7_3","ub_Q_7_3","Q_7_4","lb_Q_7_4","ub_Q_7_4","Q_7_5","lb_Q_7_5","ub_Q_7_5","Q_7_6","lb_Q_7_6","ub_Q_7_6","Q_7_7","lb_Q_7_7","ub_Q_7_7"
"PH_ML_3.sorted.bam","3","ML",0.002228,0,0.014632,0.001335,0,0.009213,0.004567,0,0.020588,0.001092,0,0.007562,0.012761,0,0.037544,0.969748,0.922585,0.999019,0.008268,0,0.036451,6e-04,0,0.008058,0.000196,0,0.002425,0.000228,0,0.002604,0.000493,0,0.005886,0.000368,0,0.00478,0.000456,0,0.005768,0.000249,0,0.002793,0.000169,0,0.001935,0.000311,0,0.003824,0.000234,0,0.003125,0.000864,0,0.01127,0.000947,0,0.012501,0.006028,0,0.038158,0.000285,0,0.00316,0.000244,0,0.003448,0.001078,0,0.013815,0.000398,0,0.004402,0.000795,0,0.011421,0.000349,0,0.004435,0.002356,0,0.02843,0.96702,0.91965,0.998928,0.000376,0,0.00458,0.000136,0,0.001839,0.000227,0,0.003053,0.000353,0,0.004631,0.014553,0,0.0711,0.000479,0,0.00543,0.000207,0,0.002588
"PH_ML_4.sorted.bam","4","ML",0.004309,0,0.027881,0.001062,0,0.007091,0.001103,0,0.007758,0.00084,0,0.005981,0.041048,0.018624,0.066097,0.91327,0.870854,0.95299,0.038368,0.017369,0.060693,0.00296,0,0.027019,0.000386,0,0.005062,0.000308,0,0.003864,0.000243,0,0.002595,0.000218,0,0.002287,0.000144,0,0.001736,0.000154,0,0.001835,0.000162,0,0.001978,0.000149,0,0.001601,0.000144,0,0.001821,0.000863,0,0.0117,0.000301,0,0.003846,0.000669,0,0.010158,0.00024,0,0.002805,0.000288,0,0.00275,0.000585,0,0.008355,0.000198,0,0.002402,0.000419,0,0.004683,0.000454,0,0.006014,0.004577,0,0.065098,0.909955,0.861801,0.952354,0.000467,0,0.00525,0.000243,0,0.003243,0.000219,0,0.002689,0.000234,0,0.002724,0.074869,0.031511,0.12007,0.000397,0,0.004509,0.000154,0,0.00173
"PH_ML_5.sorted.bam","5","ML",0.007159,0,0.037509,0.001567,0,0.01053,0.000747,0,0.005283,0.0012,0,0.007687,0.019261,0,0.049504,0.953254,0.902732,0.996815,0.016812,0,0.044218,0.001115,0,0.013449,0.000762,0,0.009278,0.000179,0,0.002214,0.000193,0,0.002237,0.000157,0,0.001665,0.000106,0,0.00132,0.000336,0,0.003756,0.000187,0,0.00188,0.000186,0,0.001951,0.000398,0,0.005417,0.001008,0,0.012275,0.000401,0,0.005102,0.000361,0,0.004213,0.000308,0,0.004363,0.000251,0,0.002801,0.009044,0,0.070718,0.000752,0,0.008493,0.000247,0,0.002859,0.000294,0,0.0032,0.005454,0,0.061423,0.944827,0.882109,0.996148,0.000743,0,0.01073,0.000516,0,0.006758,0.000138,0,0.00165,0.000294,0,0.003672,0.030488,0,0.086389,0.001062,0,0.01356,0.000192,0,0.002522
"PH_ML_6.sorted.bam","6","ML",0.007142,0,0.033084,0.00433,0,0.023338,0.000966,0,0.006789,0.000869,0,0.006157,0.034348,0.000109,0.064156,0.926836,0.879317,0.975735,0.025509,1e-06,0.054602,0.002019,0,0.027622,0.004036,0,0.037943,0.000726,0,0.009739,0.000338,0,0.003959,0.000213,0,0.002117,0.000143,0,0.001602,0.000266,0,0.00339,0.000267,0,0.002081,0.000154,0,0.002045,0.000157,0,0.001692,0.002812,0,0.032244,0.001566,0,0.02068,0.000532,0,0.006381,0.000319,0,0.003851,0.0019,0,0.022896,0.002318,0,0.028194,0.000663,0,0.009058,0.000291,0,0.00393,0.000321,0,0.003649,0.011268,0,0.105402,0.918985,0.854068,0.972838,0.000474,0,0.004015,0.000463,0,0.005777,0.000119,0,0.001373,9.5e-05,0,0.001098,0.048399,0,0.107868,0.000842,0,0.010805,0.000313,0,0.004317
"PH_ML_8.sorted.bam","8","ML",0.05749,1.1e-05,0.102532,0.001976,0,0.015389,0.000843,0,0.006757,0.037147,0.012692,0.0656,0.156885,0.082819,0.214419,0.653355,0.603545,0.708004,0.092304,0.060721,0.127609,0.000267,0,0.003182,0.000441,0,0.005491,0.000163,0,0.001744,1e-04,0,0.001056,0.000206,0,0.002414,5.6e-05,0,0.000682,0.000298,0,0.003585,0.000134,0,0.001519,0.000135,0,0.00161,9.6e-05,0,0.001189,0.000351,0,0.004477,0.000201,0,0.00218,0.000207,0,0.002413,0.000204,0,0.00221,8.1e-05,0,0.000879,0.112986,0,0.203389,0.002431,0,0.026215,8e-04,0,0.010908,0.073214,0.02429,0.13038,0.1357,0,0.250018,0.487449,0.387067,0.593088,0.000269,0,0.002587,0.000214,0,0.00217,0.000127,0,0.001676,0.000118,0,0.001368,0.176946,0.037198,0.247215,0.00668,0,0.108429,0.000127,0,0.001576
"PH_OF_10.sorted.bam","10","OF",0.001861,0,0.011991,0.338605,0.273367,0.428742,0.001453,0,0.009839,0.041441,0.00264,0.077139,0.332845,0.26976,0.392384,0.000998,0,0.006686,0.282798,0.240078,0.316004,0.000385,0,0.005106,0.00051,0,0.005925,0.333769,0.253369,0.425882,0.000294,0,0.003587,0.000443,0,0.005108,0.000296,0,0.003407,0.000596,0,0.007527,0.005367,0,0.061918,0.000299,0,0.003924,0.01667,0,0.07116,0.000779,0,0.010058,0.002623,0,0.03602,0.000821,0,0.01025,0.041009,0,0.13635,0.030871,0,0.097866,0.00027,0,0.003104,0.000206,0,0.002213,0.000181,0,0.00219,0.000401,0,0.004752,0.000213,0,0.002504,0.00024,0,0.002841,0.000502,0,0.00635,0.000524,0,0.005742,0.000277,0,0.003621,0.00187,0,0.025011,0.558503,0.478806,0.621194,0.000244,0,0.00312,0.001837,0,0.022395
"PH_OF_11.sorted.bam","11","OF",0.013596,0,0.041672,0.319638,0.250207,0.419614,0.012063,0,0.037105,0.045151,0.011074,0.085636,0.339973,0.244843,0.398031,0.006645,0,0.032482,0.262934,0.230014,0.293832,0.007386,0,0.036766,0.000498,0,0.005628,0.314023,0.243883,0.407111,0.004782,0,0.039514,0.002985,0,0.044182,0.000954,0,0.011647,0.004874,0,0.055851,0.001514,0,0.020265,0.00739,0,0.0617,0.033003,0,0.082002,0.00107,0,0.013596,0.004195,0,0.042999,0.002673,0,0.034511,0.004792,0,0.049879,0.07402,0,0.142049,0.000705,0,0.009283,0.001532,0,0.018718,0.002767,0,0.029814,0.004886,0,0.05152,0.000715,0,0.008801,0.000876,0,0.011638,0.000492,0,0.005807,0.000507,0,0.006547,0.001621,0,0.02218,0.000841,0,0.009076,0.518462,0.452338,0.582086,0.000933,0,0.013176,0.001506,0,0.0191
"PH_OF_12.sorted.bam","12","OF",0.001393,0,0.009283,0.345899,0.28336,0.425228,0.008399,0,0.029116,0.006441,0,0.031313,0.324493,0.264614,0.382854,0.026741,0.004607,0.054677,0.286634,0.252068,0.317921,0.000253,0,0.002741,0.000253,0,0.002967,0.337989,0.269339,0.410709,0.000367,0,0.004288,0.001169,0,0.015046,0.003199,0,0.024592,0.000368,0,0.004233,0.0014,0,0.017438,0.000655,0,0.008214,0.002671,0,0.025952,0.00033,0,0.003757,0.002798,0,0.039146,0.001982,0,0.025692,0.002782,0,0.036752,0.036702,0,0.103871,0.000691,0,0.007957,0.009482,0,0.063424,0.00493,0,0.039045,0.00112,0,0.014049,0.00172,0,0.022786,0.016893,0,0.050993,0.000272,0,0.003186,0.000717,0,0.008307,0.001297,0,0.017262,0.001215,0,0.015909,0.565971,0.496443,0.630681,0.001752,0,0.022717,0.001022,0,0.011743
"PH_OF_3.sorted.bam","3","OF",0.003497,0,0.020241,0.328907,0.260018,0.420378,0.003689,0,0.018332,0.040828,9.5e-05,0.071553,0.336777,0.263648,0.390157,0.013524,0,0.043823,0.272779,0.230538,0.310515,0.000598,0,0.008453,0.000923,0,0.011448,0.305398,0.21779,0.411375,0.00047,0,0.006234,0.000538,0,0.006575,0.000693,0,0.008705,0.001692,0,0.025241,0.040622,0,0.127917,0.000605,0,0.007677,0.00454,0,0.039783,0.000828,0,0.010179,0.002029,0,0.028896,0.001565,0,0.019944,0.018133,0,0.117837,0.060533,0,0.117992,0.001264,0,0.015585,0.0015,0,0.020066,0.001675,0,0.021172,0.006313,0,0.061593,0.003006,0,0.034627,0.005792,0,0.039492,0.00062,0,0.007783,0.001405,0,0.018427,0.001141,0,0.01531,0.00521,0,0.05394,0.526924,0.453546,0.591158,0.001704,0,0.020704,0.004277,0,0.046015
"PH_OF_4.sorted.bam","4","OF",0.002702,0,0.01679,0.383667,0.310202,0.491745,0.002057,0,0.012462,0.00456,0,0.029406,0.338053,0.249034,0.409686,0.004866,0,0.024871,0.264095,0.232044,0.294871,0.000379,0,0.004787,0.000631,0,0.007877,0.372633,0.297023,0.49027,0.000219,0,0.002254,0.000515,0,0.006143,0.000436,0,0.005668,0.000602,0,0.007103,0.000347,0,0.004315,0.000737,0,0.009035,0.002164,0,0.027457,0.001482,0,0.020656,0.017432,0,0.162605,0.000637,0,0.008542,0.001938,0,0.028116,0.064345,0,0.154988,0.001074,0,0.013516,0.001597,0,0.020441,0.000549,0,0.007401,0.000631,0,0.007717,0.003532,0,0.037519,0.000611,0,0.00701,0.000638,0,0.008495,0.001548,0,0.021024,0.000586,0,0.007899,0.000535,0,0.006271,0.522395,0.459251,0.581272,0.001125,0,0.013521,0.00068,0,0.008791
"PH_OF_5.sorted.bam","5","OF",0.002899,0,0.016951,0.407107,0.340605,0.484756,0.004227,0,0.021694,0.044349,0.00532,0.078162,0.310649,0.241077,0.37483,0.012508,0,0.046423,0.218261,0.177307,0.251905,0.000511,0,0.005696,0.000272,0,0.003296,0.399825,0.327205,0.480398,0.000525,0,0.00729,0.001204,0,0.01644,0.00107,0,0.013843,0.001069,0,0.013749,0.00544,0,0.067671,0.000685,0,0.008199,0.003563,0,0.03993,0.000437,0,0.005304,0.005174,0,0.065661,0.001043,0,0.013726,0.072204,0,0.151684,0.054457,0,0.14686,0.001771,0,0.020498,0.001142,0,0.015515,0.001131,0,0.014717,0.001124,0,0.015532,0.005182,0,0.055661,0.006687,0,0.040433,0.000703,0,0.0084,0.001332,0,0.01862,0.001725,0,0.021981,0.001051,0,0.013729,0.428344,0.34702,0.494511,0.001292,0,0.015959,0.001037,0,0.013043
"PH_OF_6.sorted.bam","6","OF",0.002876,0,0.019434,0.209341,0.172813,0.248046,0.021163,1e-06,0.052049,0.075295,0.042442,0.108758,0.339365,0.260175,0.38874,0.070141,0.036383,0.112384,0.281818,0.244004,0.316944,0.00012,0,0.001459,0.002053,0,0.026379,0.000968,0,0.012495,0.001866,0,0.021627,0.02053,0,0.095275,0.000102,0,0.001213,0.000566,0,0.007828,0.14635,0.078127,0.214881,0.000459,0,0.006282,0.000179,0,0.002303,0.000514,0,0.006167,0.10259,0,0.201671,0.018367,0,0.082959,0.001595,0,0.021245,0.000306,0,0.003518,0.000208,0,0.002166,0.137523,0.071197,0.219918,0.000568,0,0.007988,0.000946,0,0.012614,0.000519,0,0.006046,0.000113,0,0.001335,0.000305,0,0.003798,0.007699,0,0.111734,0.000332,0,0.003419,0.000316,0,0.003871,0.554534,0.476582,0.622541,0.000293,0,0.003523,7.9e-05,0,0.000893
"PH_OF_7.sorted.bam","7","OF",0.003721,0,0.022595,0.171943,0.131721,0.220595,0.049638,0.023477,0.077441,0.124973,0.091308,0.158204,0.320169,0.27772,0.36123,0.022804,1.8e-05,0.056758,0.306753,0.277154,0.334924,6.4e-05,0,0.000712,0.002903,0,0.033379,0.000181,0,0.001966,0.000595,0,0.007876,0.067225,0,0.152268,5.1e-05,0,0.000649,0.003012,0,0.031323,0.238985,0.171678,0.302548,0.000271,0,0.003328,5.2e-05,0,0.000554,0.00029,0,0.003496,0.000555,0,0.005524,0.02681,0,0.109918,0.000502,0,0.006795,4.8e-05,0,0.00058,0.000273,0,0.002971,0.033166,0,0.110672,0.004159,0,0.044971,0.006863,0,0.061938,0.00048,0,0.005993,6.2e-05,0,0.000722,0.00024,0,0.002355,0.000689,0,0.008176,0.000114,0,0.001191,0.000208,0,0.002349,0.611605,0.551081,0.668399,0.000543,0,0.006204,5.4e-05,0,0.000623
"PH_PC_10.sorted.bam","10","PC",0.028707,2.5e-05,0.069263,0.539633,0.455645,0.671169,0.007857,0,0.027133,0.002815,0,0.015921,0.204455,0.148592,0.240838,0.004251,0,0.023112,0.212281,0.153906,0.255842,0.006388,0,0.050103,0.023629,0,0.118724,0.523632,0.41214,0.66943,0.003217,0,0.03074,0.001906,0,0.022092,0.001939,0,0.01828,0.001101,0,0.013055,0.000777,0,0.009947,0.001059,0,0.0135,0.000272,0,0.002966,0.002461,0,0.028663,0.001057,0,0.015444,0.001955,0,0.024257,0.000907,0,0.011352,0.000332,0,0.004505,0.001842,0,0.027064,0.000763,0,0.009675,0.001558,0,0.019598,0.000386,0,0.004242,0.000231,0,0.002937,0.001347,0,0.016659,0.01239,0,0.07517,0.00387,0,0.054054,0.002141,0,0.028004,0.000856,0,0.01111,0.401635,0.289877,0.47783,0.001029,0,0.013111,0.001321,0,0.01916
"PH_PC_11.sorted.bam","11","PC",0.038654,0.006643,0.072129,0.514156,0.441986,0.63813,0.002888,0,0.015086,0.009279,0,0.031907,0.215214,0.160679,0.248529,0.005342,0,0.027446,0.214467,0.157697,0.249404,0.026741,0,0.068169,0.01219,0,0.102825,0.500885,0.415365,0.632304,0.001507,0,0.019054,0.001302,0,0.015589,0.000168,0,0.00204,0.00643,0,0.049942,0.006733,0,0.048435,0.000629,0,0.00766,0.001134,0,0.013311,0.000509,0,0.006473,0.000454,0,0.005783,0.001048,0,0.014021,0.001479,0,0.019647,0.000408,0,0.004979,0.002403,0,0.028853,0.005027,0,0.048359,0.000567,0,0.00738,0.000607,0,0.008269,0.000693,0,0.009117,0.000298,0,0.003197,0.000786,0,0.006629,0.000836,0,0.007949,0.000386,0,0.004345,0.000411,0,0.005646,0.425428,0.314537,0.491771,0.00079,0,0.009706,0.000148,0,0.001638
"PH_PC_12.sorted.bam","12","PC",0.034225,0.002409,0.070861,0.525786,0.45485,0.650563,0.008418,0,0.029419,0.011626,1e-06,0.03443,0.207179,0.158291,0.242355,0.003256,0,0.018937,0.209509,0.156226,0.244558,0.020592,0,0.064164,0.014106,0,0.097659,0.510948,0.431892,0.639089,0.005396,0,0.046558,0.005455,0,0.043307,0.000333,0,0.004284,0.002901,0,0.034031,0.007358,0,0.054924,0.002579,0,0.026111,0.003009,0,0.026907,0.000833,0,0.011655,0.000872,0,0.010772,0.001282,0,0.0145,0.001523,0,0.020267,0.000639,0,0.007769,0.000486,0,0.006239,0.000507,0,0.00471,0.000729,0,0.008935,0.001015,0,0.012941,0.000211,0,0.002263,0.00087,0,0.011359,0.003542,0,0.042146,0.001378,0,0.016464,0.000729,0,0.008729,0.001858,0,0.027562,0.408359,0.308758,0.474344,0.001825,0,0.022407,0.000664,0,0.009664
"PH_PC_1.sorted.bam","1","PC",0.030529,2e-06,0.077481,0.534038,0.453389,0.663794,0.001856,0,0.012059,0.001633,0,0.011595,0.214345,0.158196,0.255358,0.005672,0,0.028143,0.211929,0.153799,0.253358,0.010239,0,0.058792,0.031859,0,0.138671,0.515706,0.416129,0.663685,0.000974,0,0.013552,0.000588,0,0.007235,0.000206,0,0.002442,0.000492,0,0.005411,0.000683,0,0.009023,0.000193,0,0.002276,0.000172,0,0.001742,0.002836,0,0.033184,0.000454,0,0.005503,0.000446,0,0.006173,0.000653,0,0.009167,0.0016,0,0.019963,0.003084,0,0.037024,0.002031,0,0.030235,0.000873,0,0.010999,0.000576,0,0.007363,0.001528,0,0.018102,0.001079,0,0.014748,0.001333,0,0.017388,0.001047,0,0.012621,0.000224,0,0.002813,0.000325,0,0.004007,0.419571,0.305291,0.496185,0.001093,0,0.012998,0.000133,0,0.001272
"PH_PC_2.sorted.bam","2","PC",0.050982,0.021547,0.088055,0.469713,0.397221,0.570462,0.001777,0,0.010221,0.005607,0,0.025479,0.245929,0.179589,0.294661,0.00361,0,0.016193,0.222382,0.177853,0.253994,0.000506,0,0.004652,0.053314,0,0.171646,0.438039,0.369201,0.519022,0.000346,0,0.004148,0.000633,0,0.007674,0.000191,0,0.002225,0.001732,0,0.022852,0.003732,0,0.040668,0.000603,0,0.007748,0.000315,0,0.004228,0.043629,0,0.127443,0.003498,0,0.045871,0.000516,0,0.006171,0.001699,0,0.022041,0.000633,0,0.007682,0.001056,0,0.013932,0.001572,0,0.019004,0.000615,0,0.007848,0.001595,0,0.019139,0.000799,0,0.010025,0.000391,0,0.005011,0.000875,0,0.010403,0.000602,0,0.007745,0.000459,0,0.005789,0.001224,0,0.016145,0.440452,0.352701,0.503787,0.000801,0,0.011741,0.000175,0,0.002083
"PH_PC_3.sorted.bam","3","PC",0.07903,0.047482,0.114447,0.237263,0.19448,0.342019,0.057577,0.026245,0.08488,0.077666,0.050376,0.105828,0.274708,0.237554,0.308275,0.002651,0,0.02079,0.271104,0.205528,0.307607,9.9e-05,0,0.001151,0.156852,0.092701,0.228084,0.02429,0,0.17984,0.000203,0,0.002403,0.106788,0,0.168507,7e-05,0,0.00082,0.000229,0,0.002637,0.153791,0.099167,0.210517,0.000236,0,0.002679,9.1e-05,0,0.001041,0.000176,0,0.001917,0.002017,0,0.026826,0.007472,0,0.081722,0.000415,0,0.005631,9.2e-05,0,0.001141,0.00017,0,0.002068,0.004041,0,0.040372,0.000219,0,0.002595,0.000257,0,0.003099,0.000252,0,0.00296,8.5e-05,0,0.000896,0.000229,0,0.00296,0.002459,0,0.038463,9.6e-05,0,0.001213,0.000223,0,0.002204,0.538901,0.408843,0.607943,0.000192,0,0.00222,5.5e-05,0,0.000652
"PH_PC_4.sorted.bam","4","PC",0.072363,0.038344,0.107276,0.421371,0.353043,0.537131,0.008224,0,0.031606,0.015038,0,0.043124,0.237081,0.184581,0.27313,0.010798,0,0.036919,0.235125,0.18277,0.270322,0.00025,0,0.002727,0.134364,1e-06,0.212295,0.334163,0.24313,0.453209,0.001219,0,0.016459,0.010693,0,0.058483,0.000109,0,0.001358,0.00457,0,0.053613,0.016895,0,0.07916,0.000681,0,0.0085,0.000363,0,0.004696,0.000707,0,0.008495,0.001949,0,0.025606,0.002006,0,0.024591,0.000796,0,0.010726,0.000119,0,0.001457,0.003137,0,0.041519,0.009656,0,0.06262,0.001383,0,0.01817,0.006093,0,0.045034,0.000393,0,0.005027,0.000351,0,0.004702,0.000228,0,0.00265,0.000859,0,0.01098,0.000249,0,0.003091,0.000315,0,0.003681,0.468071,0.362756,0.539344,0.000231,0,0.002829,0.000149,0,0.001796
"PH_PC_5.sorted.bam","5","PC",0.026803,1.8e-05,0.060033,0.490914,0.416398,0.60778,0.006665,0,0.025094,0.007479,0,0.026364,0.230852,0.173875,0.271441,0.023471,2.7e-05,0.056601,0.213816,0.169579,0.251175,0.002572,0,0.034717,0.014584,0,0.092435,0.469884,0.376568,0.589958,0.002303,0,0.025592,0.001794,0,0.025479,0.000818,0,0.009898,0.002308,0,0.024496,0.002663,0,0.034583,0.001244,0,0.016278,0.000457,0,0.005821,0.020689,0,0.089037,0.002562,0,0.036753,0.001942,0,0.023005,0.004906,0,0.040787,0.000922,0,0.012834,0.008149,0,0.058869,0.019991,0,0.106305,0.003973,0,0.039203,0.002196,0,0.029806,0.005012,0,0.052206,0.003586,0,0.034186,0.000428,0,0.004905,0.000465,0,0.005817,0.00044,0,0.005635,0.000727,0,0.008532,0.424749,0.336125,0.498707,0.00045,0,0.005096,0.000185,0,0.002226
"PH_PC_6.sorted.bam","6","PC",0.048225,0.01435,0.083706,0.514061,0.438488,0.637608,0.00576,0,0.023483,0.013517,0,0.041601,0.209055,0.153245,0.246796,0.004358,0,0.019901,0.205025,0.151216,0.243283,0.020615,0,0.076455,0.04228,0,0.149792,0.489806,0.396867,0.631528,0.004086,0,0.037633,0.000568,0,0.00678,0.000779,0,0.009918,0.002088,0,0.028017,0.000724,0,0.009943,0.000875,0,0.010808,0.009615,0,0.040413,0.002827,0,0.038417,0.003213,0,0.038851,0.003281,0,0.034309,0.00201,0,0.022873,0.000712,0,0.00936,0.001526,0,0.019973,0.0012,0,0.015015,0.000621,0,0.006985,0.001297,0,0.014107,0.001444,0,0.019726,0.000903,0,0.01168,0.002414,0,0.03174,0.000525,0,0.006268,0.00053,0,0.006113,0.000809,0,0.010027,0.403912,0.298925,0.477154,0.000821,0,0.010989,0.000519,0,0.006997
"PH_PC_7.sorted.bam","7","PC",0.10316,0.07363,0.138269,0.202309,0.127847,0.287635,0.053046,0.031567,0.077699,0.001184,0,0.009548,0.274672,0.20992,0.319658,0.095297,0.058507,0.133188,0.270333,0.192342,0.318206,0.000123,0,0.001462,0.188587,0.097657,0.275168,0.000142,0,0.00151,0.015586,0,0.11005,0.053561,0,0.137108,5.2e-05,0,0.000635,0.000596,0,0.007158,0.000513,0,0.004876,0.000196,0,0.002189,4.8e-05,0,0.000515,0.000206,0,0.002471,0.000327,0,0.00318,0.008921,0,0.075367,0.000162,0,0.00167,5.1e-05,0,0.000638,0.000779,0,0.00787,0.160984,3.9e-05,0.254968,0.027584,0,0.121529,0.000668,0,0.008308,0.00023,0,0.002572,6.6e-05,0,0.000741,0.000319,0,0.00284,0.000362,0,0.00411,0.00014,0,0.001604,0.000137,0,0.001595,0.539395,0.384384,0.635401,0.000216,0,0.002336,4.8e-05,0,0.000625
"PH_PC_8.sorted.bam","8","PC",0.061948,0.031237,0.095967,0.448453,0.374872,0.55547,0.019474,2.1e-05,0.044931,0.011562,0,0.034661,0.237425,0.18741,0.284635,0.005801,0,0.025825,0.215338,0.16598,0.247502,0.055571,0.021022,0.091926,0.002518,0,0.033541,0.436691,0.342132,0.550388,0.001694,0,0.021846,0.00535,0,0.052473,0.000405,0,0.005558,0.003974,0,0.036792,0.002988,0,0.038747,0.001995,0,0.022244,0.002476,0,0.023248,0.001921,0,0.023356,0.010372,0,0.096502,0.026086,0,0.086662,0.006871,0,0.054076,0.000341,0,0.003919,0.002166,0,0.025987,0.001837,0,0.025302,0.002604,0,0.029279,0.001439,0,0.019765,0.00142,0,0.019485,0.000749,0,0.010365,0.000481,0,0.006416,0.00046,0,0.005026,0.000409,0,0.004724,0.000904,0,0.011364,0.4275,0.331817,0.490638,0.000636,0,0.008136,0.000143,0,0.001731
"PH_PC_9.sorted.bam","9","PC",0.05516,0.019773,0.090155,0.521304,0.44482,0.637289,0.01454,2e-06,0.036991,0.012058,1e-06,0.035752,0.197952,0.139744,0.237791,0.006371,0,0.029207,0.192616,0.126438,0.230834,0.035233,0,0.080922,0.033925,0,0.150749,0.496692,0.421608,0.592026,0.001066,0,0.014252,0.011043,0,0.066546,0.001434,0,0.015506,0.000631,0,0.008538,0.001239,0,0.015145,0.003583,0,0.032977,0.008312,0,0.033841,0.001733,0,0.026671,0.001504,0,0.01785,0.009515,0,0.055227,0.00078,0,0.010127,0.000274,0,0.002886,0.001615,0,0.02154,0.001004,0,0.013662,0.000537,0,0.00707,0.000645,0,0.008834,0.000241,0,0.00209,0.00403,0,0.027713,0.000884,0,0.009589,0.000508,0,0.005531,0.000467,0,0.005666,0.000613,0,0.008244,0.381583,0.250252,0.45684,0.000638,0,0.008345,0.000269,0,0.003185
"PH_PR_11.sorted.bam","11","PR",0.000667,0,0.004519,0.005083,0,0.03303,0.010713,1e-06,0.034959,0.381588,0.281226,0.439816,0.449621,0.385412,0.497045,0.001315,0,0.008326,0.151012,0.076493,0.269324,0.000156,0,0.002035,0.000134,0,0.001556,0.003184,0,0.031237,0.000214,0,0.002788,0.000922,0,0.011861,0.006668,0,0.026817,0.000237,0,0.002726,0.000565,0,0.006485,0.000799,0,0.010661,0.161228,0.105065,0.233052,0.000156,0,0.001761,0.000305,0,0.003954,0.004669,0,0.055393,0.438286,0.163235,0.589278,0.07911,0,0.144498,0.000122,0,0.001468,0.000265,0,0.003492,0.001032,0,0.012493,0.000147,0,0.001573,0.000337,0,0.004042,0.000234,0,0.002786,0.000161,0,0.001826,0.001608,0,0.019899,0.000454,0,0.006322,0.000687,0,0.008533,0.297269,0.14736,0.529735,0.000259,0,0.00324,0.000794,0,0.009906
"PH_PR_12.sorted.bam","12","PR",0.00156,0,0.009578,0.001468,0,0.010771,0.007083,0,0.031359,0.404044,0.283552,0.465478,0.458166,0.412977,0.496044,0.007068,0,0.026562,0.120611,0.060241,0.237646,0.000366,0,0.004599,0.000333,0,0.003782,0.000284,0,0.003455,0.000662,0,0.008805,0.000234,0,0.003033,0.003534,0,0.026322,0.000263,0,0.002992,0.000513,0,0.005773,0.001514,0,0.021082,0.182041,0.122347,0.257646,0.000263,0,0.00328,0.000377,0,0.004359,0.003131,0,0.036769,0.440611,0.188176,0.590009,0.116418,0.064183,0.166981,0.000542,0,0.006894,0.000378,0,0.004299,0.000936,0,0.011165,0.000864,0,0.010884,0.001434,0,0.018219,0.004565,0,0.025679,0.000324,0,0.00417,0.000533,0,0.006037,0.000621,0,0.008212,0.000242,0,0.002542,0.237681,0.114355,0.469731,0.000853,0,0.011033,0.000484,0,0.005829
"PH_PR_1.sorted.bam","1","PR",0.000701,0,0.004612,0.001986,0,0.015456,0.0029,0,0.023106,0.409042,0.307939,0.466068,0.460778,0.406395,0.506145,0.00098,0,0.006248,0.123613,0.060278,0.241637,0.000148,0,0.001632,0.000132,0,0.001551,0.001094,0,0.01378,0.000196,0,0.002272,0.000218,0,0.002232,0.000415,0,0.005328,0.000192,0,0.002434,0.000418,0,0.005308,0.00045,0,0.005159,0.160028,0.094705,0.243113,0.000243,0,0.003052,0.000246,0,0.002809,0.003658,0,0.043868,0.496008,0.218011,0.661745,0.088197,0.020697,0.149495,0.000114,0,0.001461,0.000238,0,0.003002,0.000218,0,0.002573,0.000283,0,0.003572,0.000251,0,0.003075,0.000232,0,0.002928,0.000229,0,0.002378,0.000533,0,0.006912,0.000232,0,0.002757,0.000677,0,0.008176,0.244755,0.118891,0.481149,0.000393,0,0.004928,0.000203,0,0.002164
